time_s,adc,target,integral,error,kp,ki,output_x100,duty
46.96940636634827,2115,2048,1455,-67,0.01,0.002,5224,52
47.07803201675415,2117,2048,1448,-69,0.01,0.002,5221,52
47.18748688697815,2113,2048,1441,-65,0.01,0.002,5223,52
47.29597735404968,2097,2048,1436,-49,0.01,0.002,5238,52
47.40502190589905,2138,2048,1427,-90,0.01,0.002,5196,52
47.5140221118927,2091,2048,1423,-43,0.01,0.002,5242,52
47.623021602630615,2139,2048,1414,-91,0.01,0.002,5192,52
47.73206663131714,2087,2048,1410,-39,0.01,0.002,5243,52
47.84206700325012,2139,2048,1401,-91,0.01,0.002,5189,52
47.95110583305359,2086,2048,1397,-38,0.01,0.002,5242,52
48.06010603904724,2125,2048,1390,-77,0.01,0.002,5201,52
48.169206619262695,2090,2048,1385,-42,0.01,0.002,5235,52
48.27720904350281,2123,2048,1378,-75,0.01,0.002,5201,52
48.38675856590271,2090,2048,1374,-42,0.01,0.002,5233,52
48.495322465896606,2123,2048,1366,-75,0.01,0.002,5198,52
48.60455346107483,2091,2048,1362,-43,0.01,0.002,5229,52
48.71389818191528,2116,2048,1355,-68,0.01,0.002,5203,52
48.82293105125427,2090,2048,1351,-42,0.01,0.002,5228,52
48.931931257247925,2122,2048,1343,-74,0.01,0.002,5195,52
49.040931701660156,2086,2048,1340,-38,0.01,0.002,5230,52
49.150569677352905,2119,2048,1333,-71,0.01,0.002,5196,52
49.25880479812622,2091,2048,1328,-43,0.01,0.002,5223,52
49.36780500411987,2098,2048,1323,-50,0.01,0.002,5215,52
49.47755837440491,2110,2048,1317,-62,0.01,0.002,5202,52
49.58655619621277,2091,2048,1313,-43,0.01,0.002,5220,52
49.695064544677734,2115,2048,1306,-67,0.01,0.002,5194,52
49.803733348846436,2087,2048,1302,-39,0.01,0.002,5222,52
49.913267374038696,2114,2048,1296,-66,0.01,0.002,5193,52
50.02226734161377,2088,2048,1292,-40,0.01,0.002,5218,52
50.13126754760742,2115,2048,1285,-67,0.01,0.002,5190,52
50.24069929122925,2088,2048,1281,-40,0.01,0.002,5216,52
50.34902358055115,2113,2048,1274,-65,0.01,0.002,5190,52
50.458338499069214,2086,2048,1271,-38,0.01,0.002,5216,52
50.567899227142334,2100,2048,1265,-52,0.01,0.002,5201,52
50.676939487457275,2089,2048,1261,-41,0.01,0.002,5211,52
50.785940408706665,2093,2048,1257,-45,0.01,0.002,5206,52
50.895005226135254,2112,2048,1250,-64,0.01,0.002,5186,52
51.00326061248779,2087,2048,1246,-39,0.01,0.002,5210,52
51.11240482330322,2110,2048,1240,-62,0.01,0.002,5186,52
51.22140455245972,2090,2048,1236,-42,0.01,0.002,5205,52
51.33048701286316,2111,2048,1230,-63,0.01,0.002,5183,52
51.43941307067871,2082,2048,1226,-34,0.01,0.002,5211,52
51.549413204193115,2092,2048,1222,-44,0.01,0.002,5200,52
51.65775918960571,2106,2048,1216,-58,0.01,0.002,5185,52
51.7667601108551,2085,2048,1212,-37,0.01,0.002,5206,52
51.87611150741577,2112,2048,1206,-64,0.01,0.002,5177,52
51.98455810546875,2082,2048,1203,-34,0.01,0.002,5207,52
52.09362840652466,2092,2048,1198,-44,0.01,0.002,5196,52
52.20327711105347,2086,2048,1194,-38,0.01,0.002,5201,52
52.31227684020996,2107,2048,1189,-59,0.01,0.002,5179,52
52.421332597732544,2081,2048,1185,-33,0.01,0.002,5204,52
52.5303316116333,2091,2048,1181,-43,0.01,0.002,5193,52
52.63933181762695,2102,2048,1176,-54,0.01,0.002,5181,52
52.74833154678345,2082,2048,1172,-34,0.01,0.002,5201,52
52.85734486579895,2092,2048,1168,-44,0.01,0.002,5190,52
52.9663450717926,2102,2048,1162,-54,0.01,0.002,5179,52
53.07576131820679,2083,2048,1159,-35,0.01,0.002,5197,52
53.18476104736328,2090,2048,1155,-42,0.01,0.002,5189,52
53.29376220703125,2102,2048,1149,-54,0.01,0.002,5176,52
53.40263891220093,2081,2048,1146,-33,0.01,0.002,5196,52
53.51172351837158,2089,2048,1142,-41,0.01,0.002,5187,52
53.6202449798584,2103,2048,1136,-55,0.01,0.002,5172,52
53.72924470901489,2079,2048,1133,-31,0.01,0.002,5196,52
53.83843922615051,2105,2048,1128,-57,0.01,0.002,5169,52
53.947439670562744,2095,2048,1123,-47,0.01,0.002,5178,52
54.05643820762634,2085,2048,1119,-37,0.01,0.002,5187,52
54.16529631614685,2103,2048,1114,-55,0.01,0.002,5168,52
54.274296283721924,2094,2048,1109,-46,0.01,0.002,5176,52
54.38384962081909,2082,2048,1106,-34,0.01,0.002,5187,52
54.493083000183105,2102,2048,1100,-54,0.01,0.002,5166,52
54.60208249092102,2093,2048,1096,-45,0.01,0.002,5174,52
54.711082220077515,2080,2048,1093,-32,0.01,0.002,5187,52
54.82011365890503,2086,2048,1089,-38,0.01,0.002,5180,52
54.92911410331726,2089,2048,1085,-41,0.01,0.002,5176,52
55.0381133556366,2083,2048,1081,-35,0.01,0.002,5181,52
55.14643955230713,2099,2048,1076,-51,0.01,0.002,5164,52
55.25581407546997,2092,2048,1072,-44,0.01,0.002,5170,52
55.364840507507324,2081,2048,1068,-33,0.01,0.002,5181,52
55.473758935928345,2082,2048,1065,-34,0.01,0.002,5179,52
55.58277177810669,2083,2048,1061,-35,0.01,0.002,5177,52
55.691792249679565,2098,2048,1056,-50,0.01,0.002,5161,52
55.80081033706665,2075,2048,1054,-27,0.01,0.002,5184,52
55.91032099723816,2084,2048,1050,-36,0.01,0.002,5174,52
56.01932096481323,2093,2048,1046,-45,0.01,0.002,5164,52
56.1279559135437,2073,2048,1043,-25,0.01,0.002,5184,52
56.23695492744446,2100,2048,1038,-52,0.01,0.002,5156,52
56.345954179763794,2092,2048,1034,-44,0.01,0.002,5163,52
56.45499634742737,2074,2048,1031,-26,0.01,0.002,5180,52
56.56402540206909,2097,2048,1026,-49,0.01,0.002,5156,52
56.673205614089966,2091,2048,1022,-43,0.01,0.002,5161,52
56.78277015686035,2072,2048,1019,-24,0.01,0.002,5180,52
56.89161777496338,2082,2048,1016,-34,0.01,0.002,5169,52
57.00061750411987,2080,2048,1013,-32,0.01,0.002,5171,52
57.110048055648804,2080,2048,1010,-32,0.01,0.002,5170,52
57.219048261642456,2080,2048,1006,-32,0.01,0.002,5169,52
57.32809829711914,2095,2048,1002,-47,0.01,0.002,5153,52
57.436097621917725,2071,2048,999,-23,0.01,0.002,5177,52
57.54519081115723,2098,2048,994,-50,0.01,0.002,5149,51
57.65418982505798,2071,2048,992,-23,0.01,0.002,5176,52
57.76318979263306,2085,2048,988,-37,0.01,0.002,5161,52
57.872227907180786,2075,2048,986,-27,0.01,0.002,5170,52
57.98222780227661,2078,2048,983,-30,0.01,0.002,5167,52
58.09113001823425,2076,2048,980,-28,0.01,0.002,5168,52
58.200130462646484,2078,2048,977,-30,0.01,0.002,5165,52
58.30842995643616,2077,2048,974,-29,0.01,0.002,5166,52
58.41776394844055,2079,2048,971,-31,0.01,0.002,5163,52
58.526763916015625,2075,2048,968,-27,0.01,0.002,5167,52
58.63580060005188,2079,2048,965,-31,0.01,0.002,5162,52
58.745341777801514,2075,2048,962,-27,0.01,0.002,5166,52
58.854341983795166,2079,2048,959,-31,0.01,0.002,5161,52
58.96334195137024,2073,2048,957,-25,0.01,0.002,5166,52
59.07140564918518,2093,2048,952,-45,0.01,0.002,5146,51
59.180405378341675,2067,2048,950,-19,0.01,0.002,5171,52
59.28940558433533,2077,2048,947,-29,0.01,0.002,5161,52
59.397441387176514,2072,2048,945,-24,0.01,0.002,5165,52
59.50644087791443,2080,2048,942,-32,0.01,0.002,5156,52
59.61444091796875,2074,2048,939,-26,0.01,0.002,5162,52
59.72359490394592,2090,2048,935,-42,0.01,0.002,5145,51
59.832683801651,2064,2048,933,-16,0.01,0.002,5171,52
59.9399254322052,2079,2048,930,-31,0.01,0.002,5155,52
60.04953932762146,2075,2048,928,-27,0.01,0.002,5159,52
60.15889000892639,2074,2048,925,-26,0.01,0.002,5159,52
60.26790261268616,2089,2048,921,-41,0.01,0.002,5143,51
60.37648057937622,2066,2048,919,-18,0.01,0.002,5166,52
60.485060930252075,2095,2048,914,-47,0.01,0.002,5136,51
60.59406113624573,2067,2048,913,-19,0.01,0.002,5164,52
60.70306134223938,2076,2048,910,-28,0.01,0.002,5154,52
60.812061071395874,2072,2048,907,-24,0.01,0.002,5158,52
60.92174696922302,2074,2048,905,-26,0.01,0.002,5155,52
61.030746936798096,2074,2048,902,-26,0.01,0.002,5155,52
61.13978838920593,2072,2048,900,-24,0.01,0.002,5156,52
61.247788190841675,2074,2048,897,-26,0.01,0.002,5154,52
61.35683345794678,2088,2048,893,-40,0.01,0.002,5139,51
61.465800046920776,2067,2048,891,-19,0.01,0.002,5159,52
61.575072050094604,2074,2048,889,-26,0.01,0.002,5152,52
61.68400764465332,2069,2048,887,-21,0.01,0.002,5156,52
61.79302096366882,2075,2048,884,-27,0.01,0.002,5150,51
61.9010214805603,2086,2048,880,-38,0.01,0.002,5138,51
62.01002097129822,2066,2048,878,-18,0.01,0.002,5158,52
62.11906099319458,2074,2048,876,-26,0.01,0.002,5149,51
62.22706055641174,2071,2048,873,-23,0.01,0.002,5152,52
62.335060834884644,2070,2048,871,-22,0.01,0.002,5152,52
62.444061040878296,2087,2048,867,-39,0.01,0.002,5135,51
62.55306077003479,2060,2048,866,-12,0.01,0.002,5161,52
62.66206073760986,2074,2048,863,-26,0.01,0.002,5147,51
62.77106070518494,2071,2048,861,-23,0.01,0.002,5149,51
62.88053512573242,2073,2048,859,-25,0.01,0.002,5147,51
62.98877549171448,2069,2048,857,-21,0.01,0.002,5150,52
63.09834003448486,2067,2048,855,-19,0.01,0.002,5152,52
63.20754289627075,2069,2048,853,-21,0.01,0.002,5150,51
63.314948320388794,2086,2048,849,-38,0.01,0.002,5132,51
63.42394828796387,2063,2048,847,-15,0.01,0.002,5155,52
63.53299951553345,2073,2048,845,-25,0.01,0.002,5144,51
63.64199948310852,2064,2048,843,-16,0.01,0.002,5153,52
63.750999450683594,2073,2048,841,-25,0.01,0.002,5143,51
63.860999584198,2065,2048,839,-17,0.01,0.002,5151,52
63.9689998626709,2086,2048,835,-38,0.01,0.002,5129,51
64.07792448997498,2063,2048,834,-15,0.01,0.002,5152,52
64.18692469596863,2088,2048,830,-40,0.01,0.002,5126,51
64.29592442512512,2063,2048,828,-15,0.01,0.002,5151,52
64.40316843986511,2070,2048,826,-22,0.01,0.002,5143,51
64.5124762058258,2067,2048,824,-19,0.01,0.002,5146,51
64.62147617340088,2069,2048,822,-21,0.01,0.002,5143,51
64.72956037521362,2084,2048,818,-36,0.01,0.002,5128,51
64.83758401870728,2063,2048,817,-15,0.01,0.002,5148,51
64.94695448875427,2085,2048,813,-37,0.01,0.002,5126,51
65.05613541603088,2062,2048,812,-14,0.01,0.002,5148,51
65.1641354560852,2071,2048,809,-23,0.01,0.002,5139,51
65.27324557304382,2066,2048,808,-18,0.01,0.002,5144,51
65.38184475898743,2067,2048,806,-19,0.01,0.002,5142,51
65.48984456062317,2088,2048,802,-40,0.01,0.002,5120,51
65.5986716747284,2057,2048,801,-9,0.01,0.002,5151,52
65.70667314529419,2068,2048,799,-20,0.01,0.002,5140,51
65.81567168235779,2066,2048,797,-18,0.01,0.002,5142,51
65.92471504211426,2066,2048,795,-18,0.01,0.002,5141,51
66.03422212600708,2084,2048,792,-36,0.01,0.002,5122,51
66.14322519302368,2065,2048,790,-17,0.01,0.002,5141,51
66.25195717811584,2082,2048,787,-34,0.01,0.002,5123,51
66.36101841926575,2057,2048,786,-9,0.01,0.002,5148,51
66.46908950805664,2068,2048,784,-20,0.01,0.002,5137,51
66.5780611038208,2066,2048,782,-18,0.01,0.002,5138,51
66.68709254264832,2066,2048,780,-18,0.01,0.002,5138,51
66.79609203338623,2067,2048,778,-19,0.01,0.002,5137,51
66.90500831604004,2083,2048,775,-35,0.01,0.002,5120,51
67.01408314704895,2055,2048,774,-7,0.01,0.002,5148,51
67.12208342552185,2070,2048,772,-22,0.01,0.002,5132,51
67.23075079917908,2062,2048,770,-14,0.01,0.002,5140,51
67.33975076675415,2066,2048,769,-18,0.01,0.002,5136,51
67.44860005378723,2067,2048,767,-19,0.01,0.002,5134,51
67.55694532394409,2065,2048,765,-17,0.01,0.002,5136,51
67.66595888137817,2082,2048,762,-34,0.01,0.002,5118,51
67.77500557899475,2056,2048,761,-8,0.01,0.002,5144,51
67.88400650024414,2065,2048,759,-17,0.01,0.002,5135,51
67.9913547039032,2079,2048,756,-31,0.01,0.002,5120,51
68.10098719596863,2058,2048,755,-10,0.01,0.002,5141,51
68.20930886268616,2066,2048,753,-18,0.01,0.002,5133,51
68.31734466552734,2062,2048,752,-14,0.01,0.002,5136,51
68.426344871521,2067,2048,750,-19,0.01,0.002,5131,51
68.53562545776367,2061,2048,749,-13,0.01,0.002,5137,51
68.64462614059448,2067,2048,747,-19,0.01,0.002,5130,51
68.7536690235138,2080,2048,743,-32,0.01,0.002,5117,51
68.86267280578613,2059,2048,742,-11,0.01,0.002,5138,51
68.9716727733612,2068,2048,740,-20,0.01,0.002,5128,51
69.08076524734497,2078,2048,737,-30,0.01,0.002,5118,51
69.18969106674194,2054,2048,737,-6,0.01,0.002,5141,51
69.29769110679626,2071,2048,734,-23,0.01,0.002,5124,51
69.40619611740112,2057,2048,734,-9,0.01,0.002,5138,51
69.51415753364563,2067,2048,732,-19,0.01,0.002,5127,51
69.62285375595093,2075,2048,729,-27,0.01,0.002,5119,51
69.7325484752655,2058,2048,728,-10,0.01,0.002,5136,51
69.84107089042664,2068,2048,726,-20,0.01,0.002,5125,51
69.95000123977661,2064,2048,724,-16,0.01,0.002,5129,51
70.05800127983093,2062,2048,723,-14,0.01,0.002,5131,51
70.16762185096741,2064,2048,721,-16,0.01,0.002,5128,51
70.27517414093018,2078,2048,718,-30,0.01,0.002,5114,51
70.38485908508301,2056,2048,718,-8,0.01,0.002,5136,51
70.49209237098694,2066,2048,716,-18,0.01,0.002,5125,51
70.60172486305237,2078,2048,713,-30,0.01,0.002,5113,51
70.71071362495422,2054,2048,712,-6,0.01,0.002,5137,51
70.81806349754333,2083,2048,709,-35,0.01,0.002,5107,51
70.92782950401306,2058,2048,708,-10,0.01,0.002,5132,51
71.03682923316956,2065,2048,706,-17,0.01,0.002,5124,51
71.14548444747925,2061,2048,705,-13,0.01,0.002,5128,51
71.25474119186401,2062,2048,703,-14,0.01,0.002,5127,51
71.36348962783813,2064,2048,702,-16,0.01,0.002,5124,51
71.47240161895752,2060,2048,700,-12,0.01,0.002,5128,51
71.58140134811401,2080,2048,697,-32,0.01,0.002,5108,51
71.68940138816833,2056,2048,696,-8,0.01,0.002,5131,51
71.7974021434784,2060,2048,695,-12,0.01,0.002,5127,51
71.90640115737915,2062,2048,694,-14,0.01,0.002,5125,51
72.01442861557007,2060,2048,693,-12,0.01,0.002,5127,51
72.12344241142273,2056,2048,692,-8,0.01,0.002,5130,51
72.23168587684631,2063,2048,690,-15,0.01,0.002,5123,51
72.34068560600281,2074,2048,688,-26,0.01,0.002,5112,51
72.44968676567078,2057,2048,687,-9,0.01,0.002,5128,51
72.5569896697998,2062,2048,685,-14,0.01,0.002,5123,51
72.6669852733612,2061,2048,684,-13,0.01,0.002,5124,51
72.7749855518341,2059,2048,683,-11,0.01,0.002,5126,51
72.8833520412445,2064,2048,681,-16,0.01,0.002,5120,51
72.99172496795654,2059,2048,680,-11,0.01,0.002,5125,51
73.09972524642944,2078,2048,677,-30,0.01,0.002,5106,51
73.20878767967224,2055,2048,677,-7,0.01,0.002,5128,51
73.3167884349823,2064,2048,675,-16,0.01,0.002,5119,51
73.4248640537262,2058,2048,674,-10,0.01,0.002,5125,51
73.53337049484253,2076,2048,671,-28,0.01,0.002,5106,51
73.64291548728943,2054,2048,671,-6,0.01,0.002,5128,51
73.7509515285492,2062,2048,669,-14,0.01,0.002,5120,51
73.85895156860352,2075,2048,667,-27,0.01,0.002,5106,51
73.96795153617859,2057,2048,666,-9,0.01,0.002,5124,51
74.07600617408752,2058,2048,665,-10,0.01,0.002,5123,51
74.18500638008118,2058,2048,664,-10,0.01,0.002,5123,51
74.2930064201355,2060,2048,662,-12,0.01,0.002,5121,51
74.40204453468323,2058,2048,661,-10,0.01,0.002,5122,51
74.51142191886902,2059,2048,660,-11,0.01,0.002,5121,51
74.6197874546051,2076,2048,658,-28,0.01,0.002,5104,51
74.72970151901245,2050,2048,657,-2,0.01,0.002,5130,51
74.83770108222961,2062,2048,656,-14,0.01,0.002,5117,51
74.94670128822327,2076,2048,653,-28,0.01,0.002,5103,51
75.05579090118408,2050,2048,653,-2,0.01,0.002,5129,51
75.1632080078125,2066,2048,651,-18,0.01,0.002,5112,51
75.2720422744751,2054,2048,651,-6,0.01,0.002,5124,51
75.3809404373169,2066,2048,649,-18,0.01,0.002,5112,51
75.48993992805481,2058,2048,648,-10,0.01,0.002,5120,51
75.59899425506592,2059,2048,647,-11,0.01,0.002,5118,51
75.70699429512024,2063,2048,645,-15,0.01,0.002,5114,51
75.81599450111389,2057,2048,644,-9,0.01,0.002,5120,51
75.92356014251709,2059,2048,643,-11,0.01,0.002,5118,51
76.03296566009521,2075,2048,640,-27,0.01,0.002,5101,51
76.14154648780823,2051,2048,640,-3,0.01,0.002,5125,51
76.24993324279785,2063,2048,639,-15,0.01,0.002,5113,51
76.35893368721008,2055,2048,638,-7,0.01,0.002,5121,51
76.46723055839539,2061,2048,637,-13,0.01,0.002,5114,51
76.57624125480652,2057,2048,636,-9,0.01,0.002,5118,51
76.68424129486084,2058,2048,635,-10,0.01,0.002,5117,51
76.79326486587524,2062,2048,633,-14,0.01,0.002,5113,51
76.9022650718689,2054,2048,633,-6,0.01,0.002,5121,51
77.01030707359314,2059,2048,632,-11,0.01,0.002,5115,51
77.11930680274963,2075,2048,629,-27,0.01,0.002,5099,51
77.22730684280396,2055,2048,628,-7,0.01,0.002,5119,51
77.33530688285828,2058,2048,627,-10,0.01,0.002,5116,51
77.44430708885193,2075,2048,625,-27,0.01,0.002,5098,51
77.55330109596252,2052,2048,624,-4,0.01,0.002,5121,51
77.66129922866821,2056,2048,623,-8,0.01,0.002,5117,51
77.76946377754211,2073,2048,621,-25,0.01,0.002,5099,51
77.87879300117493,2051,2048,621,-3,0.01,0.002,5121,51
77.9867935180664,2057,2048,620,-9,0.01,0.002,5115,51
78.09488105773926,2073,2048,617,-25,0.01,0.002,5099,51
78.20338940620422,2049,2048,617,-1,0.01,0.002,5123,51
78.31189846992493,2076,2048,614,-28,0.01,0.002,5095,51
78.42089867591858,2047,2048,614,1,0.01,0.002,5124,51
78.52954602241516,2059,2048,613,-11,0.01,0.002,5112,51
78.63754630088806,2052,2048,613,-4,0.01,0.002,5119,51
78.74654603004456,2076,2048,610,-28,0.01,0.002,5094,51
78.85458874702454,2045,2048,610,3,0.01,0.002,5125,51
78.96318340301514,2063,2048,609,-15,0.01,0.002,5107,51
79.0712616443634,2069,2048,607,-21,0.01,0.002,5100,51
79.18002963066101,2051,2048,606,-3,0.01,0.002,5118,51
79.28802967071533,2060,2048,605,-12,0.01,0.002,5109,51
79.39778923988342,2057,2048,604,-9,0.01,0.002,5112,51
79.505686044693,2056,2048,604,-8,0.01,0.002,5113,51
79.61340522766113,2055,2048,603,-7,0.01,0.002,5114,51
79.72144532203674,2054,2048,602,-6,0.01,0.002,5115,51
79.8298408985138,2053,2048,602,-5,0.01,0.002,5115,51
79.93784046173096,2057,2048,601,-9,0.01,0.002,5111,51
80.04504537582397,2056,2048,600,-8,0.01,0.002,5112,51
80.15391731262207,2053,2048,600,-5,0.01,0.002,5115,51
80.26186490058899,2061,2048,598,-13,0.01,0.002,5107,51
80.3710560798645,2055,2048,598,-7,0.01,0.002,5113,51
80.47856521606445,2056,2048,597,-8,0.01,0.002,5111,51
80.58674883842468,2056,2048,596,-8,0.01,0.002,5111,51
80.69490170478821,2055,2048,595,-7,0.01,0.002,5112,51
80.80244064331055,2073,2048,593,-25,0.01,0.002,5094,51
80.91143989562988,2045,2048,593,3,0.01,0.002,5122,51
81.02032947540283,2059,2048,592,-11,0.01,0.002,5107,51
81.12882828712463,2070,2048,590,-22,0.01,0.002,5096,51
81.23845934867859,2047,2048,590,1,0.01,0.002,5119,51
81.34645199775696,2072,2048,587,-24,0.01,0.002,5094,51
81.45447254180908,2047,2048,588,1,0.01,0.002,5119,51
81.56257724761963,2063,2048,586,-15,0.01,0.002,5102,51
81.67089343070984,2051,2048,586,-3,0.01,0.002,5114,51
81.77989268302917,2059,2048,585,-11,0.01,0.002,5106,51
81.88901472091675,2054,2048,584,-6,0.01,0.002,5111,51
81.99701499938965,2055,2048,583,-7,0.01,0.002,5110,51
82.10463953018188,2056,2048,583,-8,0.01,0.002,5109,51
82.21264004707336,2071,2048,580,-23,0.01,0.002,5093,51
82.32163953781128,2047,2048,580,1,0.01,0.002,5117,51
82.43021941184998,2074,2048,578,-26,0.01,0.002,5090,51
82.53821873664856,2045,2048,578,3,0.01,0.002,5119,51
82.6464729309082,2058,2048,577,-10,0.01,0.002,5106,51
82.75586652755737,2055,2048,576,-7,0.01,0.002,5108,51
82.8638665676117,2048,2048,576,0,0.01,0.002,5115,51
82.97194504737854,2062,2048,575,-14,0.01,0.002,5101,51
83.08094525337219,2053,2048,574,-5,0.01,0.002,5110,51
83.18898725509644,2054,2048,574,-6,0.01,0.002,5109,51
83.29698729515076,2056,2048,573,-8,0.01,0.002,5107,51
83.40498781204224,2054,2048,572,-6,0.01,0.002,5109,51
83.51302981376648,2070,2048,570,-22,0.01,0.002,5092,51
83.62202978134155,2050,2048,570,-2,0.01,0.002,5112,51
83.73002982139587,2073,2048,568,-25,0.01,0.002,5089,51
83.83907127380371,2046,2048,568,2,0.01,0.002,5116,51
83.94708442687988,2075,2048,565,-27,0.01,0.002,5086,51
84.05608439445496,2049,2048,565,-1,0.01,0.002,5112,51
84.1641674041748,2057,2048,564,-9,0.01,0.002,5104,51
84.27240824699402,2068,2048,562,-20,0.01,0.002,5093,51
84.38076496124268,2060,2048,561,-12,0.01,0.002,5100,51
84.489821434021,2053,2048,560,-5,0.01,0.002,5107,51
84.59782147407532,2056,2048,560,-8,0.01,0.002,5104,51
84.70582151412964,2051,2048,559,-3,0.01,0.002,5109,51
84.81382131576538,2055,2048,559,-7,0.01,0.002,5105,51
84.9218475818634,2049,2048,558,-1,0.01,0.002,5111,51
85.02984762191772,2055,2048,558,-7,0.01,0.002,5105,51
85.13787460327148,2041,2048,558,7,0.01,0.002,5119,51
85.24587488174438,2075,2048,556,-27,0.01,0.002,5084,51
85.35487461090088,2046,2048,556,2,0.01,0.002,5113,51
85.46291828155518,2055,2048,555,-7,0.01,0.002,5104,51
85.57093858718872,2052,2048,555,-4,0.01,0.002,5107,51
85.67899560928345,2067,2048,553,-19,0.01,0.002,5092,51
85.78699588775635,2045,2048,553,3,0.01,0.002,5114,51
85.89533805847168,2053,2048,553,-5,0.01,0.002,5106,51
86.00272989273071,2055,2048,552,-7,0.01,0.002,5104,51
86.11173057556152,2053,2048,552,-5,0.01,0.002,5105,51
86.21979093551636,2058,2048,551,-10,0.01,0.002,5100,51
86.32802534103394,2052,2048,550,-4,0.01,0.002,5106,51
86.43602466583252,2070,2048,548,-22,0.01,0.002,5088,51
86.54506635665894,2047,2048,548,1,0.01,0.002,5111,51
86.65306639671326,2055,2048,547,-7,0.01,0.002,5103,51
86.76206707954407,2052,2048,547,-4,0.01,0.002,5105,51
86.86906909942627,2071,2048,545,-23,0.01,0.002,5086,51
86.97708106040955,2047,2048,545,1,0.01,0.002,5110,51
87.08570551872253,2054,2048,544,-6,0.01,0.002,5103,51
87.19380331039429,2051,2048,544,-3,0.01,0.002,5106,51
87.30180335044861,2058,2048,543,-10,0.01,0.002,5099,51
87.41083979606628,2050,2048,543,-2,0.01,0.002,5107,51
87.51948022842407,2070,2048,540,-22,0.01,0.002,5086,51
87.62794089317322,2048,2048,540,0,0.01,0.002,5108,51
87.73593974113464,2050,2048,540,-2,0.01,0.002,5106,51
87.84393978118896,2055,2048,539,-7,0.01,0.002,5101,51
87.95228123664856,2050,2048,539,-2,0.01,0.002,5106,51
88.06028127670288,2056,2048,538,-8,0.01,0.002,5100,51
88.1678307056427,2050,2048,538,-2,0.01,0.002,5106,51
88.27583074569702,2071,2048,536,-23,0.01,0.002,5084,51
88.38484477996826,2045,2048,536,3,0.01,0.002,5110,51
88.4933533668518,2057,2048,535,-9,0.01,0.002,5098,51
88.60135340690613,2067,2048,533,-19,0.01,0.002,5088,51
88.7103533744812,2049,2048,533,-1,0.01,0.002,5106,51
88.81835317611694,2071,2048,531,-23,0.01,0.002,5083,51
88.92735314369202,2043,2048,532,5,0.01,0.002,5111,51
89.03541660308838,2054,2048,531,-6,0.01,0.002,5100,51
89.14367246627808,2052,2048,531,-4,0.01,0.002,5102,51
89.25111842155457,2067,2048,529,-19,0.01,0.002,5087,51
89.36011862754822,2046,2048,529,2,0.01,0.002,5108,51
89.46815204620361,2053,2048,528,-5,0.01,0.002,5101,51
89.57615184783936,2050,2048,528,-2,0.01,0.002,5104,51
89.68515181541443,2069,2048,526,-21,0.01,0.002,5084,51
89.79315185546875,2044,2048,526,4,0.01,0.002,5109,51
89.90216827392578,2053,2048,526,-5,0.01,0.002,5100,51
90.0101683139801,2050,2048,526,-2,0.01,0.002,5103,51
90.11816811561584,2065,2048,524,-17,0.01,0.002,5088,51
90.22710275650024,2048,2048,524,0,0.01,0.002,5105,51
90.33510255813599,2052,2048,524,-4,0.01,0.002,5101,51
90.4426155090332,2052,2048,523,-4,0.01,0.002,5101,51
90.55161595344543,2066,2048,521,-18,0.01,0.002,5086,51
90.66021347045898,2048,2048,521,0,0.01,0.002,5104,51
90.76780390739441,2052,2048,521,-4,0.01,0.002,5100,51
90.87626218795776,2066,2048,519,-18,0.01,0.002,5086,51
90.98526263237,2046,2048,519,2,0.01,0.002,5106,51
91.09332966804504,2055,2048,519,-7,0.01,0.002,5097,51
91.2013292312622,2050,2048,519,-2,0.01,0.002,5102,51
91.30933213233948,2067,2048,517,-19,0.01,0.002,5084,51
91.41790986061096,2042,2048,517,6,0.01,0.002,5110,51
91.52590870857239,2055,2048,517,-7,0.01,0.002,5096,51
91.63390898704529,2050,2048,516,-2,0.01,0.002,5101,51
91.74198198318481,2052,2048,516,-4,0.01,0.002,5099,51
91.85098218917847,2065,2048,514,-17,0.01,0.002,5086,51
91.95902633666992,2048,2048,514,0,0.01,0.002,5103,51
92.06802654266357,2069,2048,512,-21,0.01,0.002,5082,51
92.17602634429932,2043,2048,513,5,0.01,0.002,5108,51
92.28465604782104,2054,2048,512,-6,0.01,0.002,5097,51
92.39251494407654,2050,2048,512,-2,0.01,0.002,5100,51
92.50112724304199,2066,2048,510,-18,0.01,0.002,5084,51
92.60912752151489,2056,2048,509,-8,0.01,0.002,5094,51
92.71763467788696,2049,2048,509,-1,0.01,0.002,5101,51
92.82564783096313,2052,2048,509,-4,0.01,0.002,5098,51
92.9336473941803,2049,2048,509,-1,0.01,0.002,5101,51
93.04164743423462,2069,2048,507,-21,0.01,0.002,5080,51
93.15100169181824,2044,2048,507,4,0.01,0.002,5106,51
93.25900173187256,2070,2048,505,-22,0.01,0.002,5079,51
93.36806344985962,2042,2048,505,6,0.01,0.002,5107,51
93.47606420516968,2055,2048,505,-7,0.01,0.002,5094,51
93.58408641815186,2048,2048,505,0,0.01,0.002,5101,51
93.69208598136902,2066,2048,503,-18,0.01,0.002,5083,51
93.80108618736267,2044,2048,503,4,0.01,0.002,5105,51
93.9093279838562,2052,2048,503,-4,0.01,0.002,5097,51
94.01671409606934,2050,2048,503,-2,0.01,0.002,5099,51
